"N2Oraw","CO2raw","CH4raw","SampleName","Site","LUtype","Chamber","TimePt","TimePtSq","SampleDate","Pressure","N2Oc","CO2c","CH4c","N2Oppm","CO2ppm","CH4ppm","ngN_cm3_N2O","ngC_cm3_CO2","ngC_cm3_CH4","GCrun"
10.8576,252.8476,12.1596,"M2-A-18-T45","M2","M","A","45","2025","2014.03.18","Y",11.5276125,386.581525,12.13095,0.381097010189989,3795.15012381294,1.1998634494461,0.428963498659051,1.83078342429945,0.000578815077929432,"20140417_K"
11.1872,60.7266,12.7652,"M2-B-18-T0","M2","M","B","0","0","2014.03.18","Y",12.1044125,50.369775,13.19075,0.400612071217946,424.339090879414,1.28836732293297,0.450929687401713,0.204701513384091,0.000621509416566889,"20140417_K"
11.4048,129.6468,12.7124,"M2-B-18-T15","M2","M","B","15","225","2014.03.18","Y",12.4852125,170.980125,13.09835,0.413495800828637,1652.4553947104,1.28065100107017,0.465431637251237,0.797145790636222,0.000617787056791364,"20140417_K"
11.4864,193.908,12.8984,"M2-B-18-T30","M2","M","B","30","900","2014.03.18","Y",12.6280125,283.437225,13.42385,0.418327199432645,2770.07909947371,1.30783349854137,0.470869868444809,1.33628835062252,0.000630899915091508,"20140417_K"
11.3484,237.0038,12.752,"M2-B-18-T45","M2","M","B","45","2025","2014.03.18","Y",12.3865125,358.854875,13.16765,0.410156451793513,3519.59650119884,1.28643824246727,0.461672859808621,1.69785613859811,0.000620578826623008,"20140417_K"
10.57,59.8664,12.4282,"M2-C-18-T0","M2","M","C","0","0","2014.03.18","Y",11.0243125,48.864425,12.601,0.364068698443507,411.657302039671,1.23911731407386,0.409796399501316,0.198583808407789,0.00059775117330265,"20140417_K"
10.81,85.7596,12.1324,"M2-C-18-T15","M2","M","C","15","225","2014.03.18","Y",11.4443125,94.177525,12.08335,0.378278694337651,889.174051447466,1.19588837454708,0.425791197129468,0.428938266366047,0.000576897498651132,"20140417_K"
11.6762,113.792,12.7704,"M2-C-18-T30","M2","M","C","30","900","2014.03.18","Y",12.9601625,143.234225,13.19985,0.429564937852264,1376.7104613092,1.28912726372248,0.483519087569072,0.664126216459724,0.000621876012605388,"20140417_K"
11.8764,135.61,12.802,"M2-C-18-T45","M2","M","C","45","2025","2014.03.18","Y",13.3105125,181.415725,13.25515,0.441418442760629,1756.16671158971,1.2937453654434,0.496861414590555,0.84717621200573,0.000624103788531649,"20140417_K"
11.0174,59.6996,13.1328,"M2-D-18-T0","M2","M","D","0","0","2014.03.18","Y",11.8072625,48.572525,13.83405,0.39055849912284,409.198196740359,1.34208929105346,0.439613368079795,0.197397534064558,0.000647424936519216,"20140417_K"
11.138,91.314,13.0728,"M2-D-18-T15","M2","M","D","15","225","2014.03.18","Y",12.0183125,103.897725,13.72905,0.397699022059647,985.775563802313,1.33332074348211,0.447650753887942,0.475538912404214,0.000643194982228847,"20140417_K"
11.4288,109.1408,13.1914,"M2-D-18-T30","M2","M","D","30","900","2014.03.18","Y",12.5272125,135.094625,13.9366,0.414916800418051,1295.81730376476,1.35065323918149,0.467031117014052,0.6251032932182,0.000651556191876143,"20140417_K"
11.0876,128.7264,12.3688,"M2-D-18-T45","M2","M","D","45","2025","2014.03.18","Y",11.9301125,169.369425,12.49705,0.394714922921877,1636.44789939653,1.23043645197822,0.44429184638603,0.789423762223876,0.000593563518555185,"20140417_K"
10.9806,59.67,12.8468,"M2-E-18-T0","M2","M","E","0","0","2014.03.18","Y",11.7428625,48.520725,13.33355,0.388379633085738,408.761808749593,1.30029254763001,0.437160832443479,0.19718702015233,0.000627262154401791,"20140417_K"
10.85,105.9616,12.9412,"M2-E-18-T15","M2","M","E","15","225","2014.03.18","Y",11.5143125,129.531025,13.49875,0.380647026986675,1240.52500791308,1.31408839580894,0.428456996734159,0.598430245925145,0.000633917282485304,"20140417_K"
10.9856,132.6832,12.3838,"M2-E-18-T30","M2","M","E","30","900","2014.03.18","Y",11.7516125,176.293825,12.5233,0.388675674666866,1705.26412870764,1.23262858887106,0.437494057394065,0.822620765724492,0.000594621007127777,"20140417_K"
11.3776,157.2024,12.6862,"M2-E-18-T45","M2","M","E","45","2025","2014.03.18","Y",12.4376125,219.202425,13.0525,0.4118853346273,2131.69935154557,1.27682206863068,0.463618893520046,1.02833345482485,0.000615939976751236,"20140417_K"
10.7806,65.2492,12.8488,"SM-A-18-T0","SM","S","A","0","0","2014.03.18","Y",11.3928625,58.284325,13.33705,0.376537969840618,491.015047873855,1.30058483254905,0.423831834420019,0.236866047824717,0.000627403152878136,"20140417_K"
11.0016,93.0896,12.9872,"SM-A-18-T15","SM","S","A","15","225","2014.03.18","Y",11.7796125,107.005025,13.57925,0.389623007726475,1016.65660321922,1.32081094894698,0.438560377235942,0.490435950267056,0.000637160247441254,"20140417_K"
11.2628,146.361,12.6196,"SM-A-18-T30","SM","S","A","30","900","2014.03.18","Y",12.2367125,200.229975,12.93595,0.405088219924602,1943.14691815153,1.26708898082648,0.455968048654581,0.937375611681003,0.000611244727488927,"20140417_K"
10.9376,171.728,12.0596,"SM-A-18-T45","SM","S","A","45","2025","2014.03.18","Y",11.6676125,244.622225,11.95595,0.385833675488037,2384.32698510843,1.18524920349384,0.434295097868435,1.15020122525766,0.000571765154112151,"20140417_K"
10.9416,56.8892,12.3836,"SM-B-18-T0","SM","S","B","0","0","2014.03.18","Y",11.6746125,43.654325,12.52295,0.386070508752939,367.76492615769,1.23259936037915,0.434561677828904,0.177410091533285,0.000594606907280143,"20140417_K"
11.228,80.7164,12.7652,"SM-B-18-T15","SM","S","B","15","225","2014.03.18","Y",12.1758125,85.351925,13.19075,0.403027770519951,801.463273126141,1.28836732293297,0.453648802998499,0.386626517464332,0.000621509416566889,"20140417_K"
11.2672,104.9282,12.6332,"SM-B-18-T30","SM","S","B","30","900","2014.03.18","Y",12.2444125,127.722575,12.95975,0.405348736515994,1222.55222905893,1.26907651827599,0.456261286611097,0.589760163177082,0.000612203517128078,"20140417_K"
11.5428,120.0924,12.706,"SM-B-18-T45","SM","S","B","45","2025","2014.03.18","Y",12.7267125,154.259925,13.08715,0.421666548467769,1486.2863234078,1.27971568932923,0.474628645887424,0.716985699085907,0.000617335861667058,"20140417_K"
11.3316,62.102,13.0124,"SM-C-18-T0","SM","S","C","0","0","2014.03.18","Y",12.3571125,52.776725,13.62335,0.409161752080923,444.616389612477,1.32449373892695,0.460553223974651,0.214483298346201,0.000638936828243209,"20140417_K"
12.1178,82.19,13.7296,"SM-C-18-T15","SM","S","C","15","225","2014.03.18","Y",13.7329625,87.930725,14.87845,0.455711330297488,827.091961842492,1.42930711089653,0.512949515204871,0.398989817191007,0.000689498881860752,"20140417_K"
11.5532,96.626,12.7856,"SM-C-18-T30","SM","S","C","30","900","2014.03.18","Y",12.7449125,113.193725,13.22645,0.422282314956515,1078.16128208493,1.29134862910723,0.475321753784644,0.520105856044345,0.000622947601025615,"20140417_K"
10.8956,110.6988,11.9958,"SM-C-18-T45","SM","S","C","45","2025","2014.03.18","Y",11.5941125,137.821125,11.8443,0.383346926206562,1322.91386797491,1.1759253145763,0.431496008283508,0.638174697245181,0.000567267302716725,"20140417_K"
11.6656,58.1404,12.8388,"SM-D-18-T0","SM","S","D","0","0","2014.03.18","Y",12.9416125,45.843925,13.31955,0.428937329700272,386.211164470042,1.29912340795383,0.482812650673829,0.186308571498816,0.000626698160496408,"20140417_K"
11.0636,84.5634,12.9664,"SM-D-18-T15","SM","S","D","15","225","2014.03.18","Y",11.8881125,92.084175,13.54285,0.393293923332462,868.369872944141,1.31777118578891,0.442692366623214,0.418902314185639,0.000635693863287259,"20140417_K"
11.1872,103.5126,12.3284,"SM-D-18-T30","SM","S","D","30","900","2014.03.18","Y",12.1044125,125.245275,12.42635,0.400612071217946,1197.93226994732,1.22453229661351,0.450929687401713,0.577883475410333,0.000590715349333004,"20140417_K"
11.191,119.7502,12.437,"SM-D-18-T45","SM","S","D","45","2025","2014.03.18","Y",12.1110625,153.661075,12.6164,0.400837062819604,1480.33481873983,1.24040336771766,0.451182938364159,0.714114688522343,0.000598371566598571,"20140417_K"
10.842,57.9724,12.5184,"SM-E-18-T0","SM","S","E","0","0","2014.03.18","Y",11.5003125,45.549925,12.75885,0.38017336045687,383.734367765698,1.2522993639228,0.427923836813221,0.185113762807792,0.000604110204585838,"20140417_K"
10.6452,126.786,12.5464,"SM-E-18-T15","SM","S","E","15","225","2014.03.18","Y",11.1559125,165.973725,12.80785,0.368521163823672,1602.70067655097,1.25639135278943,0.414808102758137,0.773144075205934,0.000606084183254677,"20140417_K"
10.6964,171.77,11.7496,"SM-E-18-T30","SM","S","E","30","900","2014.03.18","Y",11.2455125,244.695725,11.41345,0.371552629614423,2385.05744447738,1.13994504104184,0.418220326252142,1.15055359943554,0.000549910390278578,"20140417_K"
11.4586,223.2896,12.4592,"SM-E-18-T45","SM","S","E","45","2025","2014.03.18","Y",12.5793625,334.855025,12.65525,0.416681208241574,3281.08064696853,1.24364773031906,0.469017137719548,1.58279590168744,0.000599936649686008,"20140417_K"
11.3552,60.8552,13.1502,"M1-A-10-T0","M1","M","A","0","0","2014.03.10","Y",12.3984125,50.594825,13.8645,0.410559068343847,426.235019785239,1.34463216984916,0.462126045741419,0.205616110989244,0.000648651623263423,"20140417_K"
12.9376,100.5664,13.3644,"M1-A-10-T15","M1","M","A","15","225","2014.03.10","Y",15.1676125,120.089425,14.23935,0.504250307939233,1146.69228440436,1.37593588467889,0.567585078103033,0.553165265818361,0.00066375256008004,"20140417_K"
13.5416,131.4064,12.95,"M1-A-10-T30","M1","M","A","30","900","2014.03.10","Y",16.2246125,174.059425,13.51415,0.540012130939495,1683.05816389152,1.31537444945274,0.607838652133882,0.811908590717015,0.000634537675781225,"20140417_K"
14.6934,151.8176,11.662,"M1-A-10-T45","M1","M","A","45","2025","2014.03.10","Y",18.2402625,209.779025,11.26015,0.608208269568139,2038.04750369011,1.12714296158767,0.684600351750987,0.983155729276399,0.00054373465701464,"20140417_K"
10.5172,48.7324,11.836,"M1-B-10-T0","M1","M","B","0","0","2014.03.10","Y",10.9319125,29.379925,11.56465,0.360942499346796,247.51054902678,1.15257174954459,0.406277544023122,0.119399284801473,0.000556001524456709,"20140417_K"
10.772,69.712,11.7402,"M1-B-10-T15","M1","M","B","15","225","2014.03.10","Y",11.3778125,66.094225,11.397,0.376028778321078,556.809383184249,1.13857130192233,0.42325868750501,0.26860528726699,0.000549247697439754,"20140417_K"
11.6068,87.8846,11.7292,"M1-B-10-T30","M1","M","B","30","900","2014.03.10","Y",12.8387125,97.896275,11.37775,0.425455880706207,926.131817138459,1.13696373486758,0.478893925254931,0.446766721794375,0.000548472205819853,"20140417_K"
12.0748,107.9488,12.0724,"M1-B-10-T45","M1","M","B","45","2025","2014.03.10","Y",13.6577125,133.008625,11.97835,0.453165372699787,1275.08617119833,1.18711982697573,0.510083780629827,0.61510257845558,0.000572667544360763,"20140417_K"
11.484,65.422,13.1844,"M1-C-10-T0","M1","M","C","0","0","2014.03.10","Y",12.6238125,58.586725,13.92435,0.418185099473704,493.562610198323,1.34963024196483,0.470709920468527,0.238094993906913,0.000651062697208933,"20140417_K"
11.1396,73.3374,12.5768,"M1-C-10-T15","M1","M","C","15","225","2014.03.10","Y",12.0211125,72.438675,12.86105,0.397793755365608,673.128518757276,1.26083408355891,0.447757385872129,0.324717730355799,0.000608227360095131,"20140417_K"
